Acct#,Site#,DBA Name,Address,Latitude,Longitude,License#,Record ID,License Code,License Name
283535,2,INDIE CAFE,"5951-5953 N BROADWAY  CHICAGO, IL 60660",41.9980606,-87.6605362,1893492,2914605,1006,Retail Food Establishment
283555,1,BIG TONYS PIZZA 2,"3732 W 59TH ST CHICAGO, IL 60629",41.7861999,-87.7169119,1544318,2926071,1006,Retail Food Establishment
283557,1,RED PEPPER'S LOUNGE,"426 E 87TH ST CHICAGO, IL 60619",41.73662969999999,-87.6133718,1544321,2985167,1006,Retail Food Establishment
283601,1,PNA VIDEO STORE,"2310 W LELAND AVE CHICAGO, IL 60625",41.9668534,-87.6876855,1544402,2920284,1006,Retail Food Establishment
283644,2,SUBWAY SANDWICH,"7908 S HALSTED ST CHICAGO, IL 60620",41.74987549999999,-87.64431599999999,1646134,2968634,1006,Retail Food Establishment
283671,2,TRUMP INTERNATIONAL HOTEL,"401 N WABASH AVE CHICAGO, IL 60611",41.8888767,-87.62639449999999,2048777,2949705,1006,Retail Food Establishment
283825,1,ALINEA RESTAURANT LLC,"1723 N HALSTED ST CHICAGO, IL 60614",41.9134372,-87.648199,1544705,2892911,1006,Retail Food Establishment
283828,2,OGDEN MARATHON,"335 N OGDEN AVE CHICAGO, IL 60607",41.8876205,-87.66110139999999,2138503,2958577,1006,Retail Food Establishment
283879,1,FAT CAT,"4840 N BROADWAY  CHICAGO, IL 60640",41.9700956,-87.6599579,1544856,2908474,1006,Retail Food Establishment
283897,1,SEE THRU CHINESE KITCHEN,"5012 N PULASKI RD CHICAGO, IL 60630",41.9723407,-87.7285935,1544893,2936049,1006,Retail Food Establishment
284026,2,SANDRA'S FOOD INC.,"2841 W 59TH ST CHICAGO, IL 60629",41.7861988,-87.6951892,1579740,2926073,1006,Retail Food Establishment
284062,1,SHELL,"9955 S WESTERN AVE CHICAGO, IL 60643",41.712518,-87.681697,1545194,2908479,1006,Retail Food Establishment
284227,1,CHINA  SNACK,"3025 W CERMAK RD CHICAGO, IL 60623",41.8516698,-87.7014185,1545541,2974067,1006,Retail Food Establishment
284272,1,CITGO,"1151 W 63RD ST CHICAGO, IL 60621",41.7792414,-87.65416789999999,1545632,2985170,1006,Retail Food Establishment
284334,5,LA QUEBRADA #5,"3816-3818 W 63RD ST CHICAGO, IL 60629",41.7790014,-87.7013032,2308923,2926076,1006,Retail Food Establishment
284344,2,COZY CORNER DINER AND PANCAKE HOUSE,"2286-2294 N MILWAUKEE AVE CHICAGO, IL 60647",41.9224222,-87.6968907,2374712,2931479,1006,Retail Food Establishment
284345,3,"EL CAMPESTRE RESTAURANT, INC.","4224 - 4226 S ARCHER AVE CHICAGO, IL 60632",41.8076802,-87.7146295,1913919,2903299,1006,Retail Food Establishment
284392,1,PIZZA-METRO,"1707 W DIVISION ST CHICAGO, IL 60622",41.9030367,-87.6702809,1545880,2990138,1006,Retail Food Establishment
284402,1,PAPA JOHN'S PIZZA,"2620 N NARRAGANSETT AVE CHICAGO, IL 60639",41.9276762,-87.786013,1545897,3000169,1006,Retail Food Establishment
284468,1,CORINTHIAN YACHT CLUB,"601 W MONTROSE DR CHICAGO, IL 60613",41.9639387,-87.6396224,1621205,2963693,1006,Retail Food Establishment
284559,3,ASIAN TEA,"2406 S WENTWORTH AVE CHICAGO, IL 60616",41.8489024,-87.6321621,2564129,2963694,1006,Retail Food Establishment
284708,1,KIKUYA RESTAURANT,"1601 E 55TH ST CHICAGO, IL 60615",41.7950914,-87.586574,1546681,2963695,1006,Retail Food Establishment
284716,1,BEVERLY BAKERY INC,"10528 S WESTERN AVE CHICAGO, IL 60643",41.7018714,-87.6817701,1546696,2908482,1006,Retail Food Establishment
284728,1,ELEVEN CITY DINER,"1112 S WABASH AVE CHICAGO, IL 60605",41.8687779,-87.6263679,1546717,2985174,1006,Retail Food Establishment
285256,1,FRIEDMAN PLACE,"5527 N MAPLEWOOD AVE CHICAGO, IL 60625",41.9824358,-87.692951,1647252,2920288,1006,Retail Food Establishment
285329,2,SANDARBAN'S FISH BAR,"2200 W DEVON AVE CHICAGO, IL 60659",41.9934879,-87.9403619,2437109,2926078,1006,Retail Food Establishment
285436,3,LAS PICOSAS CO,"6430 S PULASKI RD CHICAGO, IL 60629",41.7756227,-87.72295679999999,1847566,2926082,1006,Retail Food Establishment
285509,2,DUNKIN DONUTS,"404 N WABASH AVE CHICAGO, IL 60611",41.8894908,-87.6267729,2437593,2963696,1006,Retail Food Establishment
285571,1,Osteria Via Stato,"620 N STATE ST CHICAGO, IL 60610",41.8930552,-87.6283493,1547695,2897701,1006,Retail Food Establishment
285575,1,STOCKS & BLONDES BAR & GRILLE,"40 N WELLS ST CHICAGO, IL 60606",41.8829075,-87.6340506,1547706,2979623,1006,Retail Food Establishment
285589,1,DUNKIN DOUNUTS / BASKIN ROBINS,"75 E WASHINGTON ST CHICAGO, IL 60602",41.8830253,-87.625134,1648477,2949711,1006,Retail Food Establishment
285770,2,EVERGREEN RESTAURANT,"2411 S WENTWORTH AVE CHICAGO, IL 60616",41.84872010000001,-87.6316138,2185077,2994693,1006,Retail Food Establishment
285868,1,The Fairmont Chicago,"200 N COLUMBUS DR CHICAGO, IL 60601",41.8861725,-87.62102709999999,1548267,2979636,1006,Retail Food Establishment
285868,2,SOFITEL CHICAGO MAGNIFICENT MILE,"20 E CHESTNUT ST CHICAGO, IL 60611",41.8987096,-87.6275083,2647676,2979642,1006,Retail Food Establishment
285981,2,"ALEGRE BAKERY , INC","3420 W MONTROSE AVE CHICAGO, IL 60618",41.961239,-87.7140688,2555643,2920295,1006,Retail Food Establishment
286033,1,VALU MOST LIQUORS,"3263 N PULASKI RD CHICAGO, IL 60641",41.9404692,-87.7271128,1573005,2914640,1474,Package Goods
286248,1,MJ TRADING CORPORATION,"2244 S ARCHER AVE CHICAGO, IL 60616",41.8523758,-87.6366067,1573474,2963698,1007,Wholesale Food Establishment
286332,1,EXXON,"2611 N CENTRAL AVE CHICAGO, IL 60639",41.9280104,-87.7659438,1573675,3000174,1006,Retail Food Establishment
286333,1,SHELL,"4900 W FULLERTON AVE CHICAGO, IL 60639",41.9244286,-87.749105,1573680,3000177,1006,Retail Food Establishment
286468,1,KUMA'S CORNER,"2900 W BELMONT AVE CHICAGO, IL 60618",41.9395602,-87.7004502,1573847,2994695,1006,Retail Food Establishment
286502,1,SUBWAY,"1300 N ASHLAND AVE CHICAGO, IL 60622",41.9053886,-87.6685634,1573944,2990160,1006,Retail Food Establishment
286509,1,JIMMY JOHNS,"216 W JACKSON BLVD CHICAGO, IL 60606",41.8784646,-87.6345247,1573968,2979654,1006,Retail Food Establishment
286531,1,CERMAK PRODUCE,"4401 W ARMITAGE AVE CHICAGO, IL 60639",41.9168326,-87.7367124,1574003,3000181,1006,Retail Food Establishment
286560,1,AL-AMIN GROCERY,"6403 N ARTESIAN AVE CHICAGO, IL 60645",41.998054,-87.691003,1574084,2926092,1006,Retail Food Establishment
286704,1,SUBWAY,"2300 N MILWAUKEE AVE CHICAGO, IL 60647",41.9228132,-87.6975753,1574489,2931511,1006,Retail Food Establishment
286725,1,MARISCOS EL ABUELO Y YO SEAFOOD,"3752 S KEDZIE AVE CHICAGO, IL 60632",41.8245317,-87.7048113,1574564,2903309,1006,Retail Food Establishment
286737,1,THE CELLAR,"3106 N HARLEM AVE CHICAGO, IL 60634",41.9366262,-87.8070086,1574603,2926095,1006,Retail Food Establishment
286760,1,DUNKIN DONUTS,"1713 W POLK ST CHICAGO, IL 60612",41.8713936,-87.669586,1574657,2979655,1006,Retail Food Establishment
286791,1,EL MARIACHI RESTAURANT,"3906-3908 N BROADWAY  CHICAGO, IL 60613",41.9566525,-87.651867,1574751,2963701,1006,Retail Food Establishment
286825,2,"VITAL HIERBAS NATURALES, CORPORATION","2100 W 24TH ST CHICAGO, IL 60608",41.8487828,-87.67836729999999,1878827,2936053,1007,Wholesale Food Establishment
286952,1,S & G GRILL,"3000 N LINCOLN AVE CHICAGO, IL 60657",41.9449314,-87.6723334,1575253,3003727,1006,Retail Food Establishment
287025,1,CHOCOLATE SHOPPE OF IL,"5337 W DEVON AVE CHICAGO, IL 60646",41.9971586,-87.7625298,1575380,2990162,1006,Retail Food Establishment
287077,3,"Kitchen Chicago, LLC","324 N LEAVITT ST CHICAGO, IL 60612",41.8878682,-87.682525,2119905,2920301,8342,Food - Shared Kitchen
287154,1,VINNIES SUB SHOP,"1204 W GRAND AVE CHICAGO, IL 60642",41.8912753,-87.65777779999999,1575636,2990163,1006,Retail Food Establishment
287187,1,LA CANTINA GRILL,"1911 S MICHIGAN AVE CHICAGO, IL 60616",41.8491503,-87.6237155,1575716,2963705,1006,Retail Food Establishment
287247,2,EXXON,"1932 E 75TH ST CHICAGO, IL 60649",41.7590409,-87.57705399999999,1677326,2994701,1006,Retail Food Establishment
287271,1,KENNEDY FISH CHICKEN AND GYROS,"112 E 47TH ST CHICAGO, IL 60653",41.8093771,-87.6222676,1575882,3000182,1006,Retail Food Establishment
287314,1,BEST BBQ,"1648 W 115TH ST CHICAGO, IL 60643",41.6850641,-87.6634568,1575975,2908490,1006,Retail Food Establishment
287367,2,"G.M. WAREHOUSE, INC.","3925 W 43RD ST CHICAGO, IL 60632",41.81474,-87.7214218,2004289,2926097,1007,Wholesale Food Establishment
287445,3,NOODLES & COMPANY,"2000 N CLYBOURN AVE CHICAGO, IL 60614",41.917348,-87.6595056,2065232,2892926,1006,Retail Food Establishment
287445,4,NOODLES & COMPANY,"3419 N SOUTHPORT AVE CHICAGO, IL 60657",41.9440685,-87.6638245,2134279,2892927,1006,Retail Food Establishment
287445,6,NOODLES AND COMPANY,"47 S CLARK ST CHICAGO, IL 60603",41.8810283,-87.6306591,2152299,2892928,1006,Retail Food Establishment
287445,8,NOODLES & COMPANY,"1 S FRANKLIN ST CHICAGO, IL 60606",41.8817191,-87.6350901,2263045,2892929,1006,Retail Food Establishment
287445,9,NOODLES & COMPANY #673,"1100 S CANAL ST CHICAGO, IL 60607",41.8762597,-87.6396373,2308660,2892930,1006,Retail Food Establishment
287504,1,MR.  SUBMARINE,"5012 S PULASKI RD CHICAGO, IL 60632",41.8017812,-87.72384699999999,1576348,2903329,1006,Retail Food Establishment
287508,1,CHANT,"1509 E 53RD ST CHICAGO, IL 60615",41.7993874,-87.5886383,1576359,2963725,1006,Retail Food Establishment
287629,1,EL BURRITO AMIGO,"5238 W GRAND AVE CHICAGO, IL 60639",41.9173741,-87.7573626,1576638,3000185,1006,Retail Food Establishment
287645,1,AUTOFROST,"9717  SPRING ST HIGHLAND PARK, IN 46322",41.5364535,-87.467401,1597498,2953805,1006,Retail Food Establishment
287647,1,"TONY'S BURRITO MEX, INC","1957 W BELMONT AVE CHICAGO, IL 60657",41.9394094,-87.678187,1576687,3003732,1006,Retail Food Establishment
287709,4,TEMAX GARDEN CAFE,"2544 S WESTERN AVE CHICAGO, IL 60608",41.8452822,-87.6857907,1767962,2936058,1006,Retail Food Establishment
287777,2,SHELL,"3942-3944 W ROOSEVELT RD CHICAGO, IL 60624",41.8665623,-87.72466779999999,1592892,2974084,1006,Retail Food Establishment
287815,2,FROZEN ASSETS COLD STORAGE,"2658 S LEAVITT ST CHICAGO, IL 60608",41.8440354,-87.6811951,2036670,2936061,1007,Wholesale Food Establishment
287815,3,Frozen Assets Cold Storage LLC,"4308 W 44TH ST CHICAGO, IL 60632",41.8144935,-87.7318888,2845365,2936063,1007,Wholesale Food Establishment
287870,1,DE ARCOS PIZZA & RESTAURANT,"2832 E 87TH ST CHICAGO, IL 60617",41.7376177,-87.554898,1577283,2968680,1006,Retail Food Establishment
287993,1,FLICKINGER FINE WINE,"1600 S STEWART AVE CHICAGO, IL 60616",41.8514947,-87.6379249,1577540,2963727,1474,Package Goods
288003,3,NIGERIAN KITCHEN INCORPORATED,"4447 N BROADWAY  CHICAGO, IL 60640",41.9630273,-87.6557385,2405266,2908524,1006,Retail Food Establishment
288079,1,CALIFORNIA FOOD & LIQUORS,"6343 N CALIFORNIA AVE CHICAGO, IL 60659",41.9970591,-87.6992432,1577777,3003736,1474,Package Goods
288093,1,SULTAN'S,"2521 N CLARK ST CHICAGO, IL 60614",41.9285718,-87.6420413,1767684,2892936,1006,Retail Food Establishment
288460,1,FANFARES CATERING,"742 E 95TH ST CHICAGO, IL 60619",41.7223786,-87.6052094,1578473,2985186,1006,Retail Food Establishment
288899,2,Taqueria El Charro De San Francisco,"3655 E 106TH ST CHICAGO, IL 60617",41.7025746,-87.5343504,1741003,2936068,1006,Retail Food Establishment
288928,1,OSAKA EXPRESS,"400 S MICHIGAN AVE CHICAGO, IL 60605",41.8768501,-87.6245734,1579370,2985189,1006,Retail Food Establishment
288997,3,SUSHI PARA TOO,"2258 N CLARK ST CHICAGO, IL 60614",41.9234218,-87.639469,2348801,2892938,1006,Retail Food Establishment
289077,3,Dunkin Donuts Baskin Robbins,"2706 N HALSTED ST CHICAGO, IL 60614",41.931638,-87.649141,2738560,2892939,1006,Retail Food Establishment
289144,1,Driftwood,"1021 W MONTROSE AVE CHICAGO, IL 60613",41.961622,-87.6557775,1579838,2963731,1470,Tavern
289180,2,PR ITALIAN BISTRO,"3908-3910 N SHERIDAN RD CHICAGO, IL 60613",41.9636025,-87.6547695,2094560,2963733,1006,Retail Food Establishment
289367,1,Pete's Market #4,"5838 S PULASKI RD CHICAGO, IL 60629",41.7865712,-87.723366,1591726,2926100,1006,Retail Food Establishment
289383,3,ALIBABA CAFE,"4044 W LAWRENCE AVE CHICAGO, IL 60630",41.968443,-87.72981,1884323,2936072,1006,Retail Food Establishment
289444,1,PARKWAY SUPER MARKET INC.,"6435 S DR MARTIN LUTHER KING JR DR CHICAGO, IL 60637",41.7773945,-87.6153044,1591829,2908528,1006,Retail Food Establishment
289495,1,LOGAN LIQUOR,"2639 N KEDZIE AVE CHICAGO, IL 60647",41.9295812,-87.7070497,1591903,2931516,1474,Package Goods
289626,1,Truce,"1935 N DAMEN AVE CHICAGO, IL 60647",41.9169911,-87.6774207,1592201,2931518,1006,Retail Food Establishment
289712,5,RETRO CAFE RESTAURANT,"3246-3248 N CENTRAL AVE CHICAGO, IL 60634",41.9478341,-87.7668296,2307841,2926112,1006,Retail Food Establishment
289802,1,ROGERS PARK SOCIAL,"6920-6922 N GLENWOOD AVE CHICAGO, IL 60626",42.0060556,-87.6660636,1592547,2985201,1470,Tavern
289823,1,"CAFE UTJEHA, INC.","5350 N LINCOLN AVE CHICAGO, IL 60625",41.9774043,-87.6925002,1592606,2920315,1006,Retail Food Establishment
289859,1,MAKOWSKI'S REAL SAUSAGE,"2710 S POPLAR AVE CHICAGO, IL 60608",41.8438345,-87.6521946,1592664,2936075,1007,Wholesale Food Establishment
289871,1,ALHAMBRA PALACE RESTAURANT,"1240 W RANDOLPH ST CHICAGO, IL 60607",41.8846138,-87.658239,1718674,2958592,1006,Retail Food Establishment
290024,1,CARNITAS Y SUPERMERCADO EL GIGANTE INC,"2500 N LARAMIE AVE CHICAGO, IL 60639",41.926085,-87.756328,1592986,3000195,1006,Retail Food Establishment
290116,1,CERMAK BP,"1602 W CERMAK RD CHICAGO, IL 60608",41.852576,-87.6667855,1593162,2936078,1006,Retail Food Establishment
290302,1,WRIGLEYVILLE DAIRY QUEEN,"3811 N SOUTHPORT AVE CHICAGO, IL 60613",41.9511228,-87.6638753,1593537,2963738,1006,Retail Food Establishment
290371,1,Weather Mark Tavern,"1503 S MICHIGAN AVE CHICAGO, IL 60605",41.8619185,-87.6235586,1593657,2985203,1006,Retail Food Establishment
290411,1,SUGARS PLUS,"525 E 47TH ST CHICAGO, IL 60653",41.8093086,-87.6220222,1593771,2941658,1006,Retail Food Establishment
290417,1,PALETERIA COCKTAILS TROPICALES,"4282 S ARCHER AVE CHICAGO, IL 60632",41.8157372,-87.7021619,1593783,2903339,1006,Retail Food Establishment
290439,15,BANGES,"7312 S ASHLAND AVE CHICAGO, IL 60636",41.7608139,-87.663968,2966268,2966268,8344,Shared Kitchen User (Long Term)
290489,1,PEACHES,"6435-6439 W ARCHER AVE CHICAGO, IL 60638",41.792242,-87.7873024,1593938,2941660,1006,Retail Food Establishment
290513,1,MELI CAFE & JUICE BAR,"301-305 S HALSTED ST CHICAGO, IL 60661",41.8815836,-87.6473556,1594002,2897717,1006,Retail Food Establishment
290634,1,JUBILEE JUICE AND GRILL,"140 N HALSTED ST CHICAGO, IL 60661",41.8840784,-87.6475875,1594211,2897718,1006,Retail Food Establishment
290719,1,35TH STREET REDHOTS,"500 W 35TH ST CHICAGO, IL 60616",41.8309815,-87.6389757,1594380,2963740,1006,Retail Food Establishment
290719,4,Redhot Ranch,"2449 W ARMITAGE AVE CHICAGO, IL 60647",41.9174239,-87.6892277,2744224,2963741,1006,Retail Food Establishment
290823,2,SUBWAY,"1118 S KEDZIE AVE CHICAGO, IL 60612",41.8677688,-87.7063312,1594765,2979675,1006,Retail Food Establishment
291008,1,SUNLIGHT CAFE,"227 W CERMAK RD CHICAGO, IL 60616",41.8526313,-87.6331413,1594913,2963743,1006,Retail Food Establishment
291397,2,TACO BURRITO KING,"5413 W BELMONT AVE CHICAGO, IL 60641",41.9384208,-87.76237549999999,1595737,2958602,1006,Retail Food Establishment
291471,1,GARRETT'S POPCORN SHOPS,"4 E MADISON ST CHICAGO, IL 60602",41.8822611,-87.627325,1595847,2949766,1006,Retail Food Establishment
291471,6,GARRETT'S POPCORN SHOPS,"26 W RANDOLPH ST CHICAGO, IL 60601",41.8845668,-87.6287109,1681011,2949768,1006,Retail Food Establishment
291471,18,GARRETT POPCORN SHOPS,"625 N MICHIGAN AVE CHICAGO, IL 60611",41.8931006,-87.6237922,1991834,2949772,1006,Retail Food Establishment
291471,23,DBA Garrett Popcorn Shops,"27 W JACKSON BLVD CHICAGO, IL 60604",41.8780235,-87.62891139999999,2125326,2949773,1006,Retail Food Establishment
291471,24, Garrett Popcorn Shops,"737 E 87TH ST CHICAGO, IL 60619",41.7364498,-87.60568599999999,2130210,2949774,1006,Retail Food Establishment
291471,27,Garrett Popcorn Shops,"835 N MICHIGAN AVE CHICAGO, IL 60611",41.8978434,-87.6229575,2334251,2949776,1006,Retail Food Establishment
291471,33,GARRETT POPCORN SHOPS,"173 N MICHIGAN AVE CHICAGO, IL 60601",41.8853803,-87.6242627,2652364,2949778,1006,Retail Food Establishment
291524,1,DRAGON GATE,"6528 N CLARK ST CHICAGO, IL 60626",42.0007094,-87.6716218,1595947,2985208,1006,Retail Food Establishment
291538,1,PETE'S PLACE,"3159 W VAN BUREN ST CHICAGO, IL 60612",41.8758039,-87.7049421,1595973,2979676,1006,Retail Food Establishment
291625,2,FOOD BASKET,"7205 S HALSTED ST CHICAGO, IL 60621",41.7631968,-87.6442514,1682475,2985210,1006,Retail Food Establishment
291678,1,FITNESS FORMULA CLUBS - SOUTH LOOP,"1151 S STATE ST CHICAGO, IL 60605",41.8679592,-87.6270061,2320565,2985211,1006,Retail Food Establishment
291772,1,HONG WING CHINA DELIGHT,"6618 W NORTH AVE CHICAGO, IL 60707",41.9091655,-87.7904284,1596874,2945293,1006,Retail Food Establishment
292181,2,CUENCA'S BAKERY & GROCERIES,"4229 W MONTROSE AVE CHICAGO, IL 60641",41.9607463,-87.7339277,1619464,2914672,1006,Retail Food Establishment
292263,1,RJ LIQUORS,"5640 W FULLERTON AVE CHICAGO, IL 60639",41.9240395,-87.767481,1597198,3000205,1006,Retail Food Establishment
292277,1,LA FRANCE BAKERY,"5405 S KEDZIE AVE CHICAGO, IL 60632",41.7951064,-87.7032463,1597233,2903345,1006,Retail Food Establishment
292474,1,"JORDAN'S FOOD OF DISTINCTION, INC.","1551 W THOMAS ST CHICAGO, IL 60642",41.9013719,-87.66699679999999,1905356,2990174,1006,Retail Food Establishment
292834,1,Pete's Fresh Market #5,"3448 E 118TH ST CHICAGO, IL 60617",41.6821117,-87.5389213,1598145,2968729,1006,Retail Food Establishment
292972,2,AUGUSTA FOOD & WINE,"2312 W LELAND AVE CHICAGO, IL 60625",41.9667947,-87.6879505,1823266,2931533,1006,Retail Food Establishment
293117,2,AMERICAN ACCORD FOOD CORP,"10543-45 S EWING AVE CHICAGO, IL 60617",41.703357,-87.5350169,2622006,2968731,1006,Retail Food Establishment
293183,1,SEE THRU CHINES KITCHEN #13,"1610 W 59TH ST CHICAGO, IL 60636",41.7868118,-87.665864,1616560,2903346,1006,Retail Food Establishment
293186,2,DELICIAS MEXICANA RESTAURANT,"4148 W 26TH ST CHICAGO, IL 60623",41.8444012,-87.7289642,2164181,3003750,1006,Retail Food Establishment
293303,1,SCHWA,"1466 N ASHLAND AVE CHICAGO, IL 60622",41.90893579999999,-87.66795789999999,1616762,2990179,1006,Retail Food Establishment
293402,1,Ciao! Cafe,"939 W MADISON ST CHICAGO, IL 60607",41.881377,-87.651472,1616967,2958606,1006,Retail Food Establishment
293535,1,PANADERIA CORAL,"3807 W 26TH ST CHICAGO, IL 60623",41.8441027,-87.7200316,1617250,2974094,1006,Retail Food Establishment
293599,1,GREEN ARCH FOOD MART,"1219 N MILWAUKEE AVE CHICAGO, IL 60622",41.9038788,-87.6670459,1617384,2990181,1006,Retail Food Establishment
293731,1,HONEYMOON CAFE INC,"1138 W ARGYLE ST CHICAGO, IL 60640",41.9731786,-87.658738,1617681,2908576,1006,Retail Food Establishment
293798,1,SNAIL THAI CUISINE,"1649 E 55TH ST CHICAGO, IL 60615",41.7950677,-87.5847792,1617795,2963751,1006,Retail Food Establishment
293849,1,LAS TABLAS,"4920 W IRVING PARK RD CHICAGO, IL 60641",41.9536068,-87.7508292,1617900,2914682,1006,Retail Food Establishment
293946,1,SARAH MART INC.,"3601 N DAMEN AVE CHICAGO, IL 60618",41.9470163,-87.6783797,1618149,2994723,1006,Retail Food Establishment
294048,1,PATIO GAS- MARATHON,"6260-6262 N CLARK ST CHICAGO, IL 60660",41.9833613,-87.6687392,1618371,2914683,1006,Retail Food Establishment
294066,1,BAY VALLEY FOODS LLC,"4401 W 44TH PL CHICAGO, IL 60632",41.8128562,-87.7345129,2098781,2903350,1006,Retail Food Establishment
294147,1,BIG STAR MARISCOS,"543-551 N OGDEN AVE CHICAGO, IL 60642",41.8906758,-87.6594594,1618579,2990187,1006,Retail Food Establishment
294206,1,Vault,"221 N LA SALLE ST CHICAGO, IL 60601",41.8811551,-87.6318158,1618719,2920344,1006,Retail Food Establishment
294235,1,THE BRIDGE OF LIFE INC,"4433 W FULLERTON AVE CHICAGO, IL 60639",41.9241325,-87.737965,1847262,3000210,1006,Retail Food Establishment
294263,1,STANLEYS GRILL,"1543 N ELSTON AVE CHICAGO, IL 60622",41.9102115,-87.6615202,1622034,2990192,1006,Retail Food Establishment
294293,2,BUTTERFLY,"1139-1143 W GRAND AVE CHICAGO, IL 60642",41.8910111,-87.6638893,2326936,2990194,1006,Retail Food Establishment
294329,1,RICHMOND TAVERN,"2944 W GRAND AVE CHICAGO, IL 60622",41.8961442,-87.7009623,1618976,2990195,1470,Tavern
294357,1,FAMILY FOODS INC,"2301 S HOMAN AVE CHICAGO, IL 60623",41.8497653,-87.7098307,1619041,2974099,1006,Retail Food Establishment
294363,2,"WINFAR FOODS, INC.","3800 W 45TH ST CHICAGO, IL 60632",41.811577,-87.721502,2203606,2903352,1007,Wholesale Food Establishment
294380,1,KONRAD'S LIQUORS,"6720-6724 W BELMONT AVE CHICAGO, IL 60634",41.9383863,-87.7942606,1619087,2926140,1006,Retail Food Establishment
294486,2,THE CONTINENTAL LOUNGE,"2801 W CHICAGO AVE CHICAGO, IL 60622",41.8954045,-87.6968487,2013502,2990196,1470,Tavern
294634,1,ANGIE'S,"8352 S PULASKI RD CHICAGO, IL 60652",41.7406072,-87.7220002,1619627,2931547,1006,Retail Food Establishment
294738,1,"BIRRIERIA OCOTLAN, INC.","4007 E 106TH ST CHICAGO, IL 60617",41.7024928,-87.5265782,1620284,2968737,1006,Retail Food Establishment
294738,2,BIRRIERIA OCOTLAN,"8726 S COMMERCIAL AVE CHICAGO, IL 60617",41.7365311,-87.5517391,2863460,2968738,1006,Retail Food Establishment
